date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:04:48	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.371.delayed	(from http://ecaidev.stagingrelease.com/ecai/innovation/blogdetails/techcrunch11c8)
13:04:48	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.372.delayed	(from http://ecaidev.stagingrelease.com/ecai/innovation/blogdetails/boing-boing34dd)
13:04:48	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.373.delayed	(from http://ecaidev.stagingrelease.com/ecai/innovation/blogdetails/boing-boing34dd)
13:04:48	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.374.delayed	(from http://ecaidev.stagingrelease.com/ecai/innovation/blogdetails/boing-boing34dd)
13:04:48	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.375.delayed	(from http://ecaidev.stagingrelease.com/ecai/innovation/blogdetails/boing-boing34dd)
13:04:48	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.376.delayed	(from http://ecaidev.stagingrelease.com/ecai/innovation/blogdetails/boing-boing34dd)
13:04:49	1654/1654	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Oct%202019%2007:34:50%20GMT	http://ecaidev.stagingrelease.com/ecai/policy/index.html	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/policy/index.html	(from http://ecaidev.stagingrelease.com/ecai/policy/news)
13:04:52	118082/118082	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Oct%202019%2007:34:50%20GMT	http://ecaidev.stagingrelease.com/ecai/site/nisha320d	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/site/nisha320d.html	(from http://ecaidev.stagingrelease.com/ecai/policy/news)
13:05:33	248307/248307	---M--	200	added ('OK')	image/png	etag:%225d75ef82-3c9f3%22	http://ecaidev.stagingrelease.com/storage/img/profile/383img.png	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/storage/img/profile/383img.png	(from http://ecaidev.stagingrelease.com/ecai/policy/news)
13:05:33	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.37a.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/news)
13:05:33	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.37b.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/news)
13:05:33	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.37c.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/news)
13:05:33	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.37d.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/news)
13:05:33	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.37e.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/news)
13:05:33	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.37f.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/blogs)
13:05:33	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.380.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/blogs)
13:05:33	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.381.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/blogs)
13:05:33	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.382.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/blogs)
13:05:33	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.383.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/blogs)
13:05:33	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.384.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/videos)
13:05:33	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.385.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/videos)
13:05:33	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.386.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/videos)
13:05:33	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.387.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/videos)
13:05:33	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.388.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/videos)
13:05:34	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.389.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/groups)
13:05:34	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.38a.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/groups)
13:05:34	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.38b.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/groups)
13:05:34	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.38c.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/groups)
13:05:34	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.38d.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/groups)
13:05:34	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.38e.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/about)
13:05:34	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.38f.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/about)
13:05:34	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.390.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/about)
13:05:34	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.391.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/about)
13:05:34	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.392.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/about)
13:05:35	1654/1654	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Oct%202019%2007:35:36%20GMT	http://ecaidev.stagingrelease.com/ecai/policy/members.html	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/policy/members.393.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/newsdetails/samsung-galaxy-a70s-launched-in-india-key-specs-price-in-india-sale-date-and-more-details9b1f)
13:05:35	1654/1654	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Oct%202019%2007:35:36%20GMT	http://ecaidev.stagingrelease.com/ecai/policy/video.html	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/policy/video.html	(from http://ecaidev.stagingrelease.com/ecai/policy/newsdetails/samsung-galaxy-a70s-launched-in-india-key-specs-price-in-india-sale-date-and-more-details9b1f)
13:05:36	1652/1652	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Oct%202019%2007:35:37%20GMT	http://ecaidev.stagingrelease.com/ecai/policy/newsdetails/index.html	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/policy/newsdetails/index.html	(from http://ecaidev.stagingrelease.com/ecai/policy/newsdetails/samsung-galaxy-a70s-launched-in-india-key-specs-price-in-india-sale-date-and-more-details9b1f)
13:05:36	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.396.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/newsdetails/samsung-galaxy-a70s-launched-in-india-key-specs-price-in-india-sale-date-and-more-details9b1f)
13:05:36	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.397.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/newsdetails/samsung-galaxy-a70s-launched-in-india-key-specs-price-in-india-sale-date-and-more-details9b1f)
13:05:36	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.398.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/newsdetails/samsung-galaxy-a70s-launched-in-india-key-specs-price-in-india-sale-date-and-more-details9b1f)
13:05:36	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.399.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/newsdetails/samsung-galaxy-a70s-launched-in-india-key-specs-price-in-india-sale-date-and-more-details9b1f)
13:05:36	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.39a.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/newsdetails/samsung-galaxy-a70s-launched-in-india-key-specs-price-in-india-sale-date-and-more-details9b1f)
13:05:36	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.39b.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/newsdetails/xiaomi-mi-a3-129990708)
13:05:36	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.39c.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/newsdetails/xiaomi-mi-a3-129990708)
13:05:36	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.39d.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/newsdetails/xiaomi-mi-a3-129990708)
13:05:36	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.39e.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/newsdetails/xiaomi-mi-a3-129990708)
13:05:36	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.39f.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/newsdetails/xiaomi-mi-a3-129990708)
13:05:36	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.3a0.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/newsdetails/experience-news-pillarda5c)
13:05:36	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.3a1.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/newsdetails/experience-news-pillarda5c)
13:05:36	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.3a2.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/newsdetails/experience-news-pillarda5c)
13:05:36	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.3a3.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/newsdetails/experience-news-pillarda5c)
13:05:36	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.3a4.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/newsdetails/experience-news-pillarda5c)
13:05:37	1652/1652	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Oct%202019%2007:35:38%20GMT	http://ecaidev.stagingrelease.com/ecai/policy/blogdetails/index.html	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/policy/blogdetails/index.html	(from http://ecaidev.stagingrelease.com/ecai/policy/blogdetails/best-iphone0d88)
13:05:37	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.3a6.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/blogdetails/best-iphone0d88)
13:05:37	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.3a7.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/blogdetails/best-iphone0d88)
13:05:37	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.3a8.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/blogdetails/best-iphone0d88)
13:05:37	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.3a9.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/blogdetails/best-iphone0d88)
13:05:37	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.3aa.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/blogdetails/best-iphone0d88)
13:05:37	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.3ab.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/blogdetails/beginner-guides5dbd)
13:05:37	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.3ac.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/blogdetails/beginner-guides5dbd)
13:05:37	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.3ad.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/blogdetails/beginner-guides5dbd)
13:05:37	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.3ae.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/blogdetails/beginner-guides5dbd)
13:05:37	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.3af.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/blogdetails/beginner-guides5dbd)
13:05:37	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.3b0.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/blogdetails/experience-blog-test-piller4ee0)
13:05:37	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.3b1.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/blogdetails/experience-blog-test-piller4ee0)
13:05:37	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.3b2.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/blogdetails/experience-blog-test-piller4ee0)
13:05:37	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.3b3.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/blogdetails/experience-blog-test-piller4ee0)
13:05:37	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.3b4.delayed	(from http://ecaidev.stagingrelease.com/ecai/policy/blogdetails/experience-blog-test-piller4ee0)
13:05:38	1654/1654	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Oct%202019%2007:35:39%20GMT	http://ecaidev.stagingrelease.com/ecai/payments/index.html	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/payments/index.html	(from http://ecaidev.stagingrelease.com/ecai/payments/news)
13:05:41	112493/112493	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Oct%202019%2007:35:40%20GMT	http://ecaidev.stagingrelease.com/ecai/site/paymentsafd5	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/site/paymentsafd5.html	(from http://ecaidev.stagingrelease.com/ecai/payments/news)
13:06:13	1055736/1055736	---M--	200	added ('OK')	video/mp4	etag:%225da99784-101bf8%22	http://ecaidev.stagingrelease.com/storage/img/media_library/videos/1571395460SampleVideo_1280x720_1mb.mp4	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/storage/img/media_library/videos/1571395460SampleVideo_1280x720_1mb.mp4	(from http://ecaidev.stagingrelease.com/ecai/site/abhishek6516)
13:06:13	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.3b8.delayed	(from http://ecaidev.stagingrelease.com/ecai/payments/news)
13:06:13	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.3b9.delayed	(from http://ecaidev.stagingrelease.com/ecai/payments/news)
13:06:13	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.3ba.delayed	(from http://ecaidev.stagingrelease.com/ecai/payments/news)
13:06:13	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.3bb.delayed	(from http://ecaidev.stagingrelease.com/ecai/payments/news)
13:06:13	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.3bc.delayed	(from http://ecaidev.stagingrelease.com/ecai/payments/news)
13:06:13	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.3bd.delayed	(from http://ecaidev.stagingrelease.com/ecai/payments/blogs)
13:06:13	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.3be.delayed	(from http://ecaidev.stagingrelease.com/ecai/payments/blogs)
13:06:13	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.3bf.delayed	(from http://ecaidev.stagingrelease.com/ecai/payments/blogs)
13:06:13	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.3c0.delayed	(from http://ecaidev.stagingrelease.com/ecai/payments/blogs)
13:06:13	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.3c1.delayed	(from http://ecaidev.stagingrelease.com/ecai/payments/blogs)
13:06:13	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.3c2.delayed	(from http://ecaidev.stagingrelease.com/ecai/payments/videos)
13:06:13	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.3c3.delayed	(from http://ecaidev.stagingrelease.com/ecai/payments/videos)
13:06:13	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.3c4.delayed	(from http://ecaidev.stagingrelease.com/ecai/payments/videos)
13:06:13	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.3c5.delayed	(from http://ecaidev.stagingrelease.com/ecai/payments/videos)
13:06:13	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.3c6.delayed	(from http://ecaidev.stagingrelease.com/ecai/payments/videos)
13:06:13	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.3c7.delayed	(from http://ecaidev.stagingrelease.com/ecai/payments/groups)
13:06:13	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.3c8.delayed	(from http://ecaidev.stagingrelease.com/ecai/payments/groups)
13:06:13	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.3c9.delayed	(from http://ecaidev.stagingrelease.com/ecai/payments/groups)
13:06:13	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.3ca.delayed	(from http://ecaidev.stagingrelease.com/ecai/payments/groups)
13:06:13	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.3cb.delayed	(from http://ecaidev.stagingrelease.com/ecai/payments/groups)
13:06:13	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.3cc.delayed	(from http://ecaidev.stagingrelease.com/ecai/payments/about)
13:06:13	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.3cd.delayed	(from http://ecaidev.stagingrelease.com/ecai/payments/about)
13:06:13	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.3ce.delayed	(from http://ecaidev.stagingrelease.com/ecai/payments/about)
13:06:13	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.3cf.delayed	(from http://ecaidev.stagingrelease.com/ecai/payments/about)
13:06:13	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.3d0.delayed	(from http://ecaidev.stagingrelease.com/ecai/payments/about)
